"Aircraft ID","ETMS Flight_Index","Unique Flight_ID","Date","Departure Airport","Departure Date (GMT)","Departure Time (GMT)","Arrival Airport","Arrival Date (GMT)","Arrival Time (GMT)","User Class","Aircraft Type"
"N58AJ","149970","20020324597586","37339","HSV","20020324","0.91875","BED","20020325","0.0027777777777778","General Aviation","G3"
"N727NK","96709","20020324610040","37339","SAT","20020324","0.22569444444444","MIA","20020324","0.31875","General Aviation","B722"
"N787WH","129981","20020324614269","37339","HDN","20020324","0.67013888888889","FLL","20020324","0.82916666666667","General Aviation","B732"
"N789DK","127144","20020324614321","37339","DAL","20020324","0.67777777777778","MYNN","20020324","0.77777777777778","General Aviation","GLF4"
"N789DK","140961","20020324614323","37339","MYNN","20020324","0.825","FLL","20020324","0.85347222222222","General Aviation","GLF4"
"N789DK","138659","20020324614322","37339","FLL","20020324","0.89444444444444","DAL","20020325","0.016666666666667","General Aviation","GLF4"
"N8213G","102720","20020324616544","37339","CEW","20020324","0.13263888888889","ROA","20020324","0.20625","General Aviation","L382"
"N8213G","188","20020324616542","37339","ROA","20020324","0.97847222222222","FKN","20020325","0.0083333333333333","General Aviation","C130"
"N85VM","129529","20020324618806","37339","RIL","20020324","0.625","SAF","20020324","0.65138888888889","General Aviation","GLF4"
"N85VM","145479","20020324618807","37339","TEB","20020324","0.88125","SCH","20020324","0.90833333333333","General Aviation","GLF4"
"N987SA","91077","20020324623503","37339","BED","20020324","0.048611111111111","1B1","20020324","0.063194444444444","General Aviation","GLF2"
"N368CE","22768","20020325646851","37340","MCO","20020325","0.15555555555556","IAD","20020325","0.22638888888889","General Aviation","B737"
"N368CE","38204","20020325646852","37340","IAD","20020325","0.51458333333333","EINN","20020325","0.76111111111111","General Aviation","B733"
"N540EA","71372","20020325661906","37340","RIL","20020325","0.81180555555556","ASE","20020325","0.82291666666667","General Aviation","GLF2"
"N540EA","74893","20020325661907","37340","ASE","20020325","0.85902777777778","TEB","20020325","0.99722222222222","General Aviation","GLF2"
"N58AJ","8042","20020325665656","37340","BED","20020325","0.029861111111111","1B1","20020325","0.044444444444444","General Aviation","GLF3"
"N776MA","20843","20020325681939","37340","BNA","20020325","0.10833333333333","IAD","20020325","0.15277777777778","General Aviation","GLF2"
"N776MA","67262","20020325681940","37340","IAD","20020325","0.74166666666667","STL","20020325","0.82222222222222","General Aviation","GLF2"
"N789DK","61728","20020325683346","37340","DAL","20020325","0.74861111111111","MMPR","20020326","0.023611111111111","General Aviation","GLF4"
"N8213G","9336","20020325687375","37340","FKN","20020325","0.063194444444444","PSM","20020325","0.13680555555556","General Aviation","C130"
"N8213G","20925","20020325687376","37340","PSM","20020325","0.16180555555556","LPPD","20020325","0.42569444444444","General Aviation","C130"
"N379P","10785","20020326729342","37341","JNX","20020326","0.64791666666667","IAD","20020326","0.67638888888889","General Aviation","G5"
"N379P","136927","20020326729343","37341","IAD","20020326","0.75486111111111","EGPK","20020327","0.0097222222222222","General Aviation","GLF5"
"N63MU","32443","20020326753000","37341","ELM","20020326","0.91458333333333","TEB","20020326","0.94513888888889","General Aviation","GLF4"
"N727NK","12875","20020326761007","37341","MIA","20020326","0.82708333333333","CYYZ","20020326","0.94375","General Aviation","B722"
"N776MA","88071","20020326764583","37341","STL","20020326","0.029861111111111","RIC","20020326","0.088194444444444","General Aviation","GLF2"
"N776MA","106892","20020326764584","37341","RIC","20020326","0.10555555555556","MTN","20020326","0.12083333333333","General Aviation","GLF2"
"N776MA","8657","20020326764579","37341","MTN","20020326","0.60555555555556","RIC","20020326","0.625","General Aviation","GLF2"
"N776MA","8731","20020326764580","37341","RIC","20020326","0.67361111111111","ORF","20020326","0.68611111111111","General Aviation","GLF2"
"N776MA","28526","20020326764581","37341","ORF","20020326","0.86944444444444","RIC","20020326","0.87986111111111","General Aviation","GLF2"
"N776MA","28556","20020326764582","37341","RIC","20020326","0.90486111111111","IAD","20020326","0.92847222222222","General Aviation","GLF2"
"N789DK","42812","20020326765259","37341","MMPR","20020326","0.90833333333333","DAL","20020327","0.071527777777778","General Aviation","GLF4"
"N987SA","134747","20020326779207","37341","1B1","20020326","0.50833333333333","FRG","20020326","0.53402777777778","General Aviation","GLF2"
"N987SA","138790","20020326779208","37341","FRG","20020326","0.57569444444444","MIA","20020326","0.67638888888889","General Aviation","GLF2"
"N1454","80104","20020327802866","37342","TTN","20020327","0.51388888888889","TEB","20020327","0.52916666666667","General Aviation","GLF3"
"N1454","74448","20020327802865","37342","TEB","20020327","0.54930555555556","ALB","20020327","0.57291666666667","General Aviation","GLF3"
"N379P","40924","20020327825159","37342","EGPK","20020327","0.052083333333333","OMDB","20020327","0.35208333333333","General Aviation","GLF5"
"N50BH","86839","20020327842977","37342","SCH","20020327","0.6375","GSO","20020327","0.70069444444444","General Aviation","GLF3"
"N50BH","95488","20020327842978","37342","GSO","20020327","0.76041666666667","TEB","20020327","0.80208333333333","General Aviation","GLF3"
"N50BH","103030","20020327842980","37342","TEB","20020327","0.82708333333333","SCH","20020327","0.85","General Aviation","GLF3"
"N540EA","95627","20020327847314","37342","BDR","20020327","0.775","ILG","20020327","0.80416666666667","General Aviation","GLF2"
"N540EA","105907","20020327847315","37342","ILG","20020327","0.85347222222222","EGE","20020328","0.024305555555556","General Aviation","GLF2"
"N620DS","72828","20020327856641","37342","EGE","20020327","0.53958333333333","TNCM","20020327","0.75972222222222","General Aviation","GLF4"
"N620DS","97912","20020327856643","37342","EGE","20020327","0.53958333333333","PJM","20020327","0.74166666666667","General Aviation","GLF4"
"N620DS","93832","20020327856642","37342","TNCM","20020327","0.78888888888889","MYNN","20020327","0.88680555555556","General Aviation","GLF4"
"N776MA","88393","20020327872504","37342","IAD","20020327","0.6125","TEB","20020327","0.64027777777778","General Aviation","GLF2"
"N776MA","107466","20020327872505","37342","TEB","20020327","0.96458333333333","IAD","20020327","0.99583333333333","General Aviation","GLF2"
"N789DK","48484","20020327873737","37342","DAL","20020327","0.13680555555556","LAS","20020327","0.25763888888889","General Aviation","GLF4"
"N1454","54515","20020328902898","37343","ALB","20020328","0.91597222222222","TEB","20020328","0.94375","General Aviation","GLF3"
"N1454","58805","20020328902899","37343","TEB","20020328","0.96736111111111","TTN","20020328","0.97569444444444","General Aviation","GLF3"
"N50BH","34682","20020328947861","37343","SCH","20020328","0.51319444444444","BED","20020328","0.53680555555556","General Aviation","GLF3"
"N50BH","41038","20020328947862","37343","BED","20020328","0.59305555555556","RSW","20020328","0.71180555555556","General Aviation","GLF3"
"N5117H","92176","20020328948538","37343","MIV","20020328","0.99513888888889","1B1","20020329","0.027777777777778","General Aviation","GLF2"
"N540EA","40172","20020328953353","37343","EGE","20020328","0.58888888888889","PWK","20020328","0.67222222222222","General Aviation","GLF2"
"N727NK","2639","20020328975234","37343","CYYZ","20020328","0.22986111111111","MIA","20020328","0.33333333333333","General Aviation","B722"
"N776MA","116275","20020328982816","37343","IAD","20020328","0.015277777777778","MKY","20020328","0.10138888888889","General Aviation","GLF2"
"N776MA","1485","20020328982812","37343","MKY","20020328","0.11388888888889","BCT","20020328","0.13194444444444","General Aviation","GLF2"
"N776MA","1538","20020328982813","37343","BCT","20020328","0.15625","MTN","20020328","0.23611111111111","General Aviation","GLF2"
"N85VM","40415","20020328990892","37343","SCH","20020328","0.59583333333333","HPN","20020328","0.60972222222222","General Aviation","GLF4"
"N85VM","72178","20020328990893","37343","HPN","20020328","0.97569444444444","SCH","20020329","0","General Aviation","GLF4"
"N1HC","134039","20020329008990","37344","OGG","20020329","0.95902777777778","KPPA","20020330","0.22708333333333","General Aviation","GLF5"
"N375NW","67678","20020329024834","37344","VNY","20020329","0.17777777777778","LAS","20020329","0.21319444444444","General Aviation","GLF3"
"N375NW","71422","20020329024835","37344","LAS","20020329","0.67916666666667","SBD","20020329","0.71180555555556","General Aviation","GLF3"
"N375NW","71957","20020329024836","37344","SBD","20020329","0.76388888888889","LAS","20020329","0.79513888888889","General Aviation","GLF3"
"N375NW","134426","20020329024837","37344","LAS","20020329","0.99791666666667","VNY","20020330","0.027777777777778","General Aviation","GLF3"
"N540EA","56672","20020329045654","37344","PWK","20020329","0.59722222222222","SLN","20020329","0.65833333333333","General Aviation","GLF2"
"N540EA","63352","20020329045655","37344","SLN","20020329","0.675","EGE","20020329","0.73125","General Aviation","GLF2"
"N63MU","88797","20020329056463","37344","HPN","20020329","0.061111111111111","ELM","20020329","0.086805555555556","General Aviation","GLF4"
"N789DK","84039","20020329072187","37344","LAS","20020329","0.79791666666667","SNA","20020329","0.83263888888889","General Aviation","GLF4"
"N8213G","88857","20020329077748","37344","LPPD","20020329","0.65208333333333","PSM","20020330","0.036805555555556","General Aviation","C130"
"N1HC","126142","20020330098533","37345","PPA","20020330","0.24722222222222","DAL","20020330","0.28402777777778","General Aviation","GLF5"
"N1HC","148998","20020330098534","37345","DAL","20020330","0.30486111111111","TUL","20020330","0.33263888888889","General Aviation","GLF5"
"N50BH","20787","20020330118895","37345","PBI","20020330","0.58333333333333","FLL","20020330","0.59513888888889","General Aviation","G3"
"N50BH","20844","20020330118896","37345","FLL","20020330","0.61805555555556","BED","20020330","0.72361111111111","General Aviation","G3"
"N50BH","38712","20020330118897","37345","BED","20020330","0.82430555555556","1B1","20020330","0.84513888888889","General Aviation","GLF3"
"N50BH","48170","20020330118900","37345","1B1","20020330","0.94444444444444","PBI","20020331","0.056944444444444","General Aviation","GLF3"
"N540EA","36330","20020330122016","37345","EGE","20020330","0.88819444444444","HPN","20020331","0.024305555555556","General Aviation","GLF2"
"N540EA","47424","20020330122017","37345","EGE","20020330","0.88819444444444","BDR","20020331","0.023611111111111","General Aviation","GLF2"
"N63MU","30976","20020330129018","37345","ELM","20020330","0.74236111111111","PWM","20020330","0.77708333333333","General Aviation","GLF4"
"N63MU","33434","20020330129019","37345","PWM","20020330","0.81527777777778","JYO","20020330","0.87569444444444","General Aviation","GLF4"
"N63MU","39286","20020330129020","37345","JYO","20020330","0.89097222222222","ELM","20020330","0.91805555555556","General Aviation","GLF4"
"N727NK","31405","20020330135307","37345","MIA","20020330","0.80486111111111","IND","20020330","0.90138888888889","General Aviation","B722"
"N727PX","134390","20020330135339","37345","PBI","20020330","0.083333333333333","IAD","20020330","0.16666666666667","General Aviation","B721"
"N727PX","4628","20020330135337","37345","IAD","20020330","0.22013888888889","CYQX","20020330","0.32986111111111","General Aviation","B721"
"N727PX","14524","20020330135338","37345","CYQX","20020330","0.37777777777778","LFMN","20020330","0.58888888888889","General Aviation","B721"
"N789DK","129334","20020330139796","37345","SNA","20020330","0.074305555555556","DAL","20020330","0.18194444444444","General Aviation","GLF4"
"N789DK","11036","20020330139791","37345","DAL","20020330","0.48472222222222","MMPR","20020330","0.58611111111111","General Aviation","GLF4"
"N789DK","20339","20020330139792","37345","MMPR","20020330","0.65138888888889","DAL","20020330","0.73472222222222","General Aviation","GLF4"
"N789DK","26593","20020330139793","37345","DAL","20020330","0.7875","MYNN","20020330","0.89305555555556","General Aviation","GLF4"
"N789DK","37792","20020330139794","37345","MYNN","20020330","0.93263888888889","ADS","20020331","0.099305555555556","General Aviation","GLF4"
"N789DK","57171","20020330139795","37345","MYNN","20020330","0.93263888888889","NEW","20020331","0.047222222222222","General Aviation","GLF4"
"N8213G","34450","20020330143123","37345","PSM","20020330","0.87291666666667","CEW","20020331","0.076388888888889","General Aviation","C130"
"N1HC","111066","20020331170288","37346","TUL","20020331","0.95069444444444","MSY","20020331","0.99861111111111","General Aviation","GLF5"
"N368CE","56285","20020331179235","37346","EINN","20020331","0.53125","CYQX","20020331","0.74513888888889","General Aviation","B733"
"N368CE","99857","20020331179238","37346","CYQX","20020331","0.77916666666667","IAD","20020331","0.93819444444444","General Aviation","B733"
"N375NW","93043","20020331179455","37346","VNY","20020331","0.68333333333333","ONT","20020331","0.69791666666667","General Aviation","GLF3"
"N375NW","93409","20020331179456","37346","ONT","20020331","0.75763888888889","KOA","20020331","0.98472222222222","General Aviation","GLF3"
"N50BH","86604","20020331187491","37346","PBI","20020331","0.60694444444444","BED","20020331","0.71388888888889","General Aviation","GLF3"
"N50BH","100060","20020331187492","37346","BED","20020331","0.79791666666667","ACK","20020331","0.81527777777778","General Aviation","GLF3"
"N50BH","100071","20020331187493","37346","ACK","20020331","0.83888888888889","BED","20020331","0.85625","General Aviation","GLF3"
"N5117H","98329","20020331187833","37346","1B1","20020331","0.78680555555556","TEB","20020331","0.81180555555556","General Aviation","GLF2"
"N5117H","98358","20020331187834","37346","TEB","20020331","0.87083333333333","GSO","20020331","0.93125","General Aviation","GLF2"
"N58AJ","98627","20020331192450","37346","1B1","20020331","0.8","BED","20020331","0.82152777777778","General Aviation","GLF3"
"N58AJ","98717","20020331192451","37346","BED","20020331","0.84444444444444","MIA","20020331","0.96736111111111","General Aviation","GLF3"
"N63MU","102029","20020331196080","37346","ELM","20020331","0.90763888888889","HPN","20020331","0.92847222222222","General Aviation","GLF4"
"N727NK","96267","20020331201284","37346","IND","20020331","0.99375","MIA","20020401","0.090277777777778","General Aviation","B722"
"N776MA","79943","20020331204058","37346","MYNN","20020331","0.94930555555556","PBI","20020331","0.97986111111111","General Aviation","GLF2"
"N789DK","61539","20020331204690","37346","NEW","20020331","0.093055555555556","MSY","20020331","0.098611111111111","General Aviation","GLF4"
"N789DK","64912","20020331204691","37346","MSY","20020331","0.14722222222222","DAL","20020331","0.20902777777778","General Aviation","GLF4"
"N789DK","86811","20020331204692","37346","DAL","20020331","0.57708333333333","ASG","20020331","0.60833333333333","General Aviation","GLF4"
"N789DK","89083","20020331204694","37346","ASG","20020331","0.65694444444444","RUE","20020331","0.67222222222222","General Aviation","GLF4"
"N789DK","87069","20020331204693","37346","RUE","20020331","0.68125","DAL","20020331","0.71388888888889","General Aviation","GLF4"
"N123TL","21836","20020401510689","37347","SFO","20020401","0.78819444444444","LGB","20020401","0.83472222222222","General Aviation","GLF3"
"N1454","16860","20020401512480","37347","TTN","20020401","0.69097222222222","TEB","20020401","0.70625","General Aviation","GLF3"
"N1454","13695","20020401512474","37347","TEB","20020401","0.75972222222222","STX","20020401","0.90416666666667","General Aviation","GLF3"
"N1454","29067","20020401588395","37347","STX","20020401","0.92777777777778","TTN","20020402","0.084027777777778","General Aviation","GLF3"
"N1HC","111613","20020401517195","37347","MSY","20020401","0.032638888888889","AUS","20020401","0.08125","General Aviation","GLF5"
"N1HC","111635","20020401517196","37347","AUS","20020401","0.099305555555556","TUL","20020401","0.14305555555556","General Aviation","GLF5"
"N1HC","7342","20020401517193","37347","TUL","20020401","0.51736111111111","RVS","20020401","0.52430555555556","General Aviation","G5"
"N1HC","6863","20020401517192","37347","RVS","20020401","0.57222222222222","APA","20020401","0.63125","General Aviation","GLF5"
"N1HC","25176","20020401517194","37347","APA","20020401","0.90347222222222","RVS","20020401","0.95625","General Aviation","GLF5"
"N368CE","109484","20020401531747","37347","IAD","20020401","0","ILM","20020401","0.039583333333333","General Aviation","B733"
"N375NW","35554","20020401532375","37347","KOA","20020401","0.80138888888889","ONT","20020402","0.054166666666667","General Aviation","GLF3"
"N379P","4083","20020401589060","37347","RJAA","20020401","0.95416666666667","ANC","20020402","0.24513888888889","General Aviation","GLF5"
"N50BH","16876","20020401548295","37347","BED","20020401","0.68888888888889","ACK","20020401","0.70972222222222","General Aviation","GLF3"
"N50BH","20459","20020401548296","37347","ACK","20020401","0.75625","IAD","20020401","0.80833333333333","General Aviation","GLF3"
"N50BH","26195","20020401548297","37347","IAD","20020401","0.82916666666667","BED","20020401","0.87222222222222","General Aviation","GLF3"
"N50BH","38685","20020401548298","37347","BED","20020401","0.92222222222222","GFL","20020401","0.94791666666667","General Aviation","GLF3"
"N50BH","43802","20020401548299","37347","GFL","20020401","0.95763888888889","SCH","20020401","0.96875","General Aviation","GLF3"
"N58AJ","116504","20020401556469","37347","MIA","20020401","0.0020833333333333","TBPB","20020401","0.12847222222222","General Aviation","GLF3"
"N620DS","22558","20020401560303","37347","MYNN","20020401","0.76666666666667","TNCM","20020401","0.84444444444444","General Aviation","GLF4"
"N620DS","30961","20020401560304","37347","MYNN","20020401","0.76666666666667","PJM","20020401","0.84722222222222","General Aviation","GLF4"
"N727PX","131282","20020401571075","37347","LFPB","20020401","0.55208333333333","CYQX","20020401","0.94375","General Aviation","B721"
"N776MA","103749","20020401574048","37347","PBI","20020401","0.0097222222222222","IAD","20020401","0.088194444444444","General Aviation","GLF2"
"N776MA","106921","20020401574049","37347","IAD","20020401","0.11458333333333","MTN","20020401","0.12361111111111","General Aviation","GLF2"
"N776MA","24753","20020401574046","37347","MTN","20020401","0.78402777777778","IAD","20020401","0.80069444444444","General Aviation","GLF2"
"N776MA","24888","20020401574047","37347","IAD","20020401","0.89305555555556","LAS","20020402","0.093055555555556","General Aviation","GLF2"
"N789DK","108760","20020401574778","37347","DAL","20020401","0.00069444444444444","ASG","20020401","0.031944444444444","General Aviation","GLF4"
"N789DK","113652","20020401574780","37347","ASG","20020401","0.040277777777778","RUE","20020401","0.048611111111111","General Aviation","GLF4"
"N789DK","108813","20020401574779","37347","RUE","20020401","0.061111111111111","DAL","20020401","0.096527777777778","General Aviation","GLF4"
"N789DK","9831","20020401574776","37347","DAL","20020401","0.63680555555556","AUS","20020401","0.66111111111111","General Aviation","GLF4"
"N789DK","30056","20020401574777","37347","AUS","20020401","0.83472222222222","DAL","20020401","0.86180555555556","General Aviation","GLF4"
"N85VM","3295","20020401580295","37347","SCH","20020401","0.50347222222222","RSW","20020401","0.63472222222222","General Aviation","GLF4"
"N85VM","16866","20020401580296","37347","RSW","20020401","0.67152777777778","TEB","20020401","0.76597222222222","General Aviation","GLF4"
"N85VM","23266","20020401580297","37347","TEB","20020401","0.79305555555556","SCH","20020401","0.81666666666667","General Aviation","GLF4"
"N1454","94322","20020402681170","37348","TTN","20020402","0.85416666666667","TEB","20020402","0.87222222222222","General Aviation","GLF3"
"N1454","94323","20020402681171","37348","TEB","20020402","0.9","HOU","20020403","0.036805555555556","General Aviation","GLF3"
"N375NW","62459","20020402616128","37348","ONT","20020402","0.066666666666667","VNY","20020402","0.081944444444444","General Aviation","GLF3"
"N379P","138625","20020402616305","37348","ANC","20020402","0.72361111111111","IAD","20020402","0.97291666666667","General Aviation","GLF5"
"N63MU","52137","20020402644525","37348","HPN","20020402","0.051388888888889","ELM","20020402","0.0875","General Aviation","GLF4"
"N727PX","37478","20020402651864","37348","CYQX","20020402","0.013888888888889","PBI","20020402","0.21180555555556","General Aviation","B721"
"N776MA","138179","20020402656448","37348","LAS","20020402","0.69305555555556","LAX","20020402","0.72361111111111","General Aviation","GLF2"
"N776MA","26917","20020402656447","37348","LAX","20020402","0.98611111111111","IAD","20020403","0.15763888888889","General Aviation","GLF2"
"N789DK","16830","20020402657219","37348","DAL","20020402","0.93194444444444","RUE","20020402","0.95972222222222","General Aviation","GL4"
"N789DK","18667","20020402657221","37348","RUE","20020402","0.97430555555556","ASG","20020402","0.98888888888889","General Aviation","GL4"
"N789DK","16866","20020402657220","37348","ASG","20020402","0.99791666666667","DAL","20020403","0.034722222222222","General Aviation","GL4"
"N379P","28745","20020403708537","37349","IAD","20020403","0.0041666666666667","JNX","20020403","0.029861111111111","General Aviation","G5"
"N727NK","16074","20020403743311","37349","MIA","20020403","0.19861111111111","CLT","20020403","0.26319444444444","General Aviation","B722"
"N776MA","35330","20020403747336","37349","IAD","20020403","0.17916666666667","MTN","20020403","0.18680555555556","General Aviation","GLF2"
"N789DK","53556","20020403748466","37349","DAL","20020403","0.70277777777778","TPA","20020403","0.78402777777778","General Aviation","GLF4"
"N85VM","71384","20020403753978","37349","SCH","20020403","0.83472222222222","GFL","20020403","0.84861111111111","General Aviation","GLF4"
"N85VM","71516","20020403753979","37349","GFL","20020403","0.86180555555556","BED","20020403","0.88402777777778","General Aviation","GLF4"
"N1454","37437","20020404784037","37350","HOU","20020404","0.96111111111111","DAL","20020404","0.99305555555556","General Aviation","GLF3"
"N5117H","2867","20020404824192","37350","GSO","20020404","0.52847222222222","TEB","20020404","0.57013888888889","General Aviation","GLF2"
"N5117H","10661","20020404824193","37350","TEB","20020404","0.64444444444444","GSO","20020404","0.7","General Aviation","GLF2"
"N5117H","19302","20020404824194","37350","GSO","20020404","0.7375","BJC","20020404","0.87847222222222","General Aviation","GLF2"
"N5117H","34935","20020404824195","37350","BJC","20020404","0.90347222222222","SJC","20020404","0.99444444444444","General Aviation","GLF2"
"N63MU","66","20020404838610","37350","ELM","20020404","0.48402777777778","BUF","20020404","0.50208333333333","General Aviation","GLF4"
"N63MU","148143","20020404838612","37350","BUF","20020404","0.54652777777778","PHX","20020404","0.72916666666667","General Aviation","GLF4"
"N63MU","15759","20020404838611","37350","PHX","20020404","0.75416666666667","VNY","20020404","0.79861111111111","General Aviation","GLF4"
"N727NK","82472","20020404847690","37350","CLT","20020404","0.15555555555556","MIA","20020404","0.22083333333333","General Aviation","B722"
"N776MA","3770","20020404852395","37350","MTN","20020404","0.49166666666667","IAD","20020404","0.50555555555556","General Aviation","GLF2"
"N776MA","11384","20020404852396","37350","IAD","20020404","0.55555555555556","MYNN","20020404","0.64861111111111","General Aviation","GLF2"
"N789DK","130884","20020404853402","37350","TPA","20020404","0.24444444444444","DAL","20020404","0.33333333333333","General Aviation","G4"
"N85VM","6570","20020404861830","37350","BED","20020404","0.57013888888889","PBI","20020404","0.68333333333333","General Aviation","GLF4"
"N987SA","10758","20020404869223","37350","MIA","20020404","0.62083333333333","PBI","20020404","0.63541666666667","General Aviation","GLF2"
"N987SA","10649","20020404869222","37350","PBI","20020404","0.71319444444444","ALB","20020404","0.81527777777778","General Aviation","GLF2"
"N123TL","50826","20020405972889","37351","LGB","20020405","0.025","SFO","20020405","0.072916666666667","General Aviation","GLF3"
"N1454","128222","20020405883636","37351","DAL","20020405","0.85416666666667","HPN","20020405","0.97013888888889","General Aviation","GLF3"
"N1454","139875","20020405883637","37351","HPN","20020405","0.98958333333333","TTN","20020406","0.013194444444444","General Aviation","GLF3"
"N1HC","142319","20020405889232","37351","RJBB","20020405","0.83333333333333","BFI","20020406","0.11180555555556","General Aviation","GLF5"
"N50BH","108964","20020405974607","37351","SCH","20020405","0.52847222222222","BLM","20020405","0.57569444444444","General Aviation","GLF3"
"N50BH","108998","20020405974608","37351","BLM","20020405","0.57847222222222","CRE","20020405","0.63263888888889","General Aviation","GLF3"
"N1HC","49233","20020406987103","37352","BFI","20020406","0.79652777777778","KOA","20020407","0.053472222222222","General Aviation","GLF5"
"N50BH","50168","20020406048608","37352","CRE","20020406","0.6","RSW","20020406","0.65625","General Aviation","GLF3"
"N50BH","56293","20020406048609","37352","RSW","20020406","0.71527777777778","BED","20020406","0.82638888888889","General Aviation","GLF3"
"N620DS","88847","20020406046281","37352","TNCM","19000101","0","PBI","20020406","0.99166666666667","Other",""
"N620DS","58438","20020406046280","37352","TNCM","20020406","0.87847222222222","FLL","20020407","0.0048611111111111","General Aviation","GLF4"
"N63MU","64922","20020406047305","37352","VNY","20020406","0.79444444444444","BUF","20020406","0.96527777777778","General Aviation","GLF4"
"N63MU","80532","20020406047306","37352","BUF","20020406","0.99305555555556","ELM","20020407","0.01875","General Aviation","GLF4"
"N1HC","73640","20020407069030","37353","KOA","20020407","0.079166666666667","TUL","20020407","0.36388888888889","General Aviation","GLF5"
"N50BH","125022","20020407096962","37353","SCH","20020407","0.60833333333333","ALB","20020407","0.61458333333333","General Aviation","GLF3"
"N50BH","130511","20020407096963","37353","ALB","20020407","0.69027777777778","MRY","20020407","0.92777777777778","General Aviation","GLF3"
"N58AJ","139995","20020407103739","37353","TBPB","20020407","0.8125","FRG","20020408","0.00069444444444444","General Aviation","GLF3"
"N620DS","76302","20020407106849","37353","PBI","20020407","0.0625","VNY","20020407","0.27638888888889","General Aviation","GLF4"
"N63MU","107824","20020407108971","37353","ELM","20020407","0.44166666666667","ATL","20020407","0.51527777777778","General Aviation","GLF4"
"N776MA","110549","20020407119448","37353","MYNN","20020407","0.86111111111111","ILM","20020407","0.92708333333333","General Aviation","GLF2"
"N776MA","140507","20020407119449","37353","ILM","20020407","0.96458333333333","IAD","20020408","0","General Aviation","GLF2"
"N1454","61223","20020408139494","37354","TTN","20020408","0.75347222222222","EWR","20020408","0.76597222222222","General Aviation","GLF3"
"N1454","64268","20020408139495","37354","EWR","20020408","0.83263888888889","STX","20020408","0.97083333333333","General Aviation","GLF3"
"N379P","94389","20020408158062","37354","JNX","20020408","0.96319444444444","IAD","20020408","0.99444444444444","General Aviation","GLF5"
"N5117H","65883","20020408172105","37354","SJC","20020408","0.77083333333333","TEB","20020408","0.97777777777778","General Aviation","GLF2"
"N776MA","144365","20020408197801","37354","IAD","20020408","0.030555555555556","MTN","20020408","0.039583333333333","General Aviation","GLF2"
"N987SA","79539","20020408210508","37354","1B1","20020408","0.89097222222222","TEB","20020408","0.9125","General Aviation","GLF2"
"N987SA","84423","20020408210509","37354","TEB","20020408","0.97638888888889","BOS","20020409","0.0034722222222222","General Aviation","GLF2"
"N1454","5003","20020409223659","37355","TLPC","20020409","0.75833333333333","FLL","20020409","0.90763888888889","General Aviation","GLF3"
"N1454","35284","20020409223661","37355","FLL","20020409","0.94444444444444","TTN","20020410","0.0375","General Aviation","GLF3"
"N379P","110980","20020409244483","37355","IAD","20020409","0.088194444444444","HECA","20020409","0.73611111111111","General Aviation","GLF5"
"N5117H","101726","20020409259656","37355","TEB","20020409","0.013194444444444","GSO","20020409","0.059722222222222","General Aviation","GLF2"
"N5117H","129700","20020409259657","37355","GSO","20020409","0.52847222222222","TEB","20020409","0.57222222222222","General Aviation","GLF2"
"N5117H","8696","20020409259653","37355","TEB","20020409","0.92222222222222","GSO","20020409","0.97569444444444","General Aviation","GLF2"
"N58AJ","133089","20020409267754","37355","FRG","20020409","0.48611111111111","DPA","20020409","0.56875","General Aviation","GLF3"
"N58AJ","17483","20020409267752","37355","DPA","20020409","0.85625","FRG","20020409","0.92013888888889","General Aviation","GLF3"
"N58AJ","30850","20020409267753","37355","FRG","20020409","0.93819444444444","1B1","20020409","0.95763888888889","General Aviation","GLF3"
"N614RD","9462","20020409271509","37355","LAS","20020409","0.78194444444444","TUL","20020409","0.89861111111111","General Aviation","GLF4"
"N620DS","148666","20020409272207","37355","VNY","20020409","0.78888888888889","HOU","20020409","0.90416666666667","General Aviation","GLF4"
"N63MU","8895","20020409273982","37355","ATL","20020409","0.79652777777778","HPN","20020409","0.87291666666667","General Aviation","GLF4"
"N982RK","6301","20020409303462","37355","1B1","20020409","0.73888888888889","1B1","20020409","0.76388888888889","General Aviation","GLF3"
"N987SA","14408","20020409303718","37355","BOS","20020409","0.97986111111111","AGC","20020410","0.040972222222222","General Aviation","GLF2"
"N1454","44975","20020410318627","37356","TTN","20020410","0.064583333333333","TEB","20020410","0.077777777777778","General Aviation","GLF3"
"N1454","70022","20020410318628","37356","TEB","20020410","0.46041666666667","IAD","20020410","0.49166666666667","General Aviation","GLF3"
"N1454","85322","20020410318629","37356","IAD","20020410","0.70138888888889","TEB","20020410","0.73541666666667","General Aviation","GLF3"
"N1454","89099","20020410318630","37356","TEB","20020410","0.74583333333333","TTN","20020410","0.75833333333333","General Aviation","GLF3"
"N5117H","20537","20020410363803","37356","GSO","20020410","0.0069444444444444","SCH","20020410","0.061805555555556","General Aviation","GLF2"
"N63MU","120984","20020410379842","37356","IAD","20020410","0.95902777777778","ELM","20020410","0.99652777777778","General Aviation","GLF4"
"N727NK","48895","20020410389089","37356","MIA","20020410","0.17569444444444","BOS","20020410","0.27986111111111","General Aviation","B722"
"N776MA","76475","20020410395304","37356","MTN","20020410","0.45277777777778","IAD","20020410","0.46597222222222","General Aviation","GLF2"
